61813;[{'id': 53, 'name': 'Thriller'}];en;Dream Man;Kris is a homicide cop with psychic abilities. She works to prove that the prime suspect in her latest case (the much younger husband of the millionaire victim) is innocent. But are her visions true, or planned by someone who knows what she can see?;155859;/7JbvfOA2hnWkSIJslAayK0AemDU.jpg;1995-01-01;0;25;1
4954;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}];en;Drop Zone;A team of skydiving crooks led by DEA-agent-turned-bad Ty Moncrief (Busey) specialize in landing on police roofs and breaking in so their evil computer nerd can steal undercover agents' files and sell them to drug lords. Federal Marshal Pete Nessip (Snipes) lost a brother to this crew and learns skydiving with the help of tough-but-lovable instructor Jessie Crossmann (Butler) so he can track them down.;9579155;/pVgdUHeIVEILyRISE4ysA8I6a8T.jpg;1994-12-08;1010;51;91
10531;[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}];en;Death and the Maiden;A political activist is convinced that her guest is a man who once tortured her for the government.;5484156;/3p1K153ZbRV7FNyi4DNnzHfxJZa.jpg;1994-05-04;1030;71;92
11929;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}];en;Dolores Claiborne;Dolores Claiborne was accused of killing her abusive husband twenty years ago, but the court's findings were inconclusive and she was allowed to walk free. Now she has been accused of killing her employer, Vera Donovan, and this time there is a witness who can place her at the scene of the crime. Things look bad for Dolores when her daughter Selena, a successful Manhattan magazine writer, returns to cover the story.;58025;/ewmVWV0TP8LTlYZ4OzCcguwC9d1.jpg;1995-03-24;1320;71;183
8467;[{'id': 35, 'name': 'Comedy'}];en;Dumb and Dumber;"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.";9844558;/3PEAkZHa8ehfUkuKbzmQNRTTAAs.jpg;1994-12-16;1070;65;1894
20156;[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}];en;Exotica;In the upscale Toronto strip club Exotica, dancer Christina is visited nightly by the obsessive Francis, a depressed tax auditor. Her ex-boyfriend, the club's MC, Eric, still jealously pines for her even as he introduces her onstage, but Eric is having his own relationship problems with the club's owner, Zoe. Meanwhile Thomas, a mysterious pet-shop owner, is about to become unexpectedly involved in their lives. Gradually, connections between the traumatic pasts of these characters are revealed.;5378467;/oIwrh7QhwUNxejsvgKtFG4V0gaQ.jpg;1994-09-24;1030;65;64
18395;[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}];en;Exit to Eden;Elliot is going to the island of Eden to live out his submissive fantasies, but inadvertently photographs diamond smugglers at work. Smugglers, and detectives, follow him to the island, where they try to retrieve the film. Elliot begins falling in love with Lisa, the head mistress of the island, and Lisa must evaluate her feelings about Elliot and her own motivations.;4322726;/9oIEKFVPhgVEzbcbRPDXCdkUgRN.jpg;1994-10-14;1130;43;28
522;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}];en;Ed Wood;"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.";11720358;/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg;1994-09-27;1270;73;639
397;[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}];en;French Kiss;French Kiss is director Kasdan’s best film since the Bodyguard. The plot involves a couple in love and one woman’s attempt to fly to Paris to get her lover back from a business trip and marry him. On the way she unknowingly smuggles something of value that has a petty thief chasing her across France as she chases after her future husband.;9146544;/bZqvonwVru1XtnniQZgZRa3Znyk.jpg;1995-05-05;1110;62;179
10525;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];en;Forget Paris;Mickey Gordon is a basketball referee who travels to France to bury his father. Ellen Andrews is an American living in Paris who works for the airline he flies on. They meet and fall in love, but their relationship goes through many difficult patches. The story is told in flashback by their friends at a restaurant waiting for them to arrive.;16236745;/l8lq77bNqJY94JCMPI731jwtDsE.jpg;1995-05-19;1010;61;38
27985;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}];en;Far from Home: The Adventures of Yellow Dog;Teenager Angus adopts a stray dog and names him Yellow. Several days later, while travelling along the coast of British Columbia with Angus's father, John, the boy and dog become stranded when turbulent waters capsize their boat. Angus's parents relentlessly badger rescue teams. Angus, schooled by his father in wilderness survival skills, and assisted by the intelligent Yellow Dog, tries to attract rescuers.;2657337;/oDufYQrDhdAsJlwQUnjY9wHRWgL.jpg;1995-01-13;870;56;27
15789;[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}];en;A Goofy Movie;Though Goofy always means well, his amiable cluelessness and klutzy pratfalls regularly embarrass his awkward adolescent son, Max. When Max's lighthearted prank on his high-school principal finally gets his longtime crush, Roxanne, to notice him, he asks her on a date. Max's trouble at school convinces Goofy that he and the boy need to bond over a cross-country fishing trip like the one he took with his dad when he was Max's age, which throws a kink in his son's plans to impress Roxanne.;10177977;/bycmMhO3iIoEDzP768sUjq2RV4T.jpg;1995-04-07;780;67;404
27303;[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}];en;Hideaway;Hatch Harrison, his wife, Lindsey, and their daughter, Regina, are enjoying a pleasant drive when a car crash leaves wife and daughter unharmed but kills Hatch. However, an ingenious doctor, Jonas Nyebern, manages to revive Hatch after two lifeless hours. But Hatch does not come back unchanged. He begins to suffer horrible visions of murder -- only to find out the visions are the sights of a serial killer.;8182165;/oVaurD05v55CklwT62uZwENXDw1.jpg;1995-03-03;1030;50;24
21183;[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}];en;Fluke;Workaholic Thomas Johnson dies in an auto accident and comes back to life as a dog. Remembering some of who he was, he returns to his wife and son to protect them from the man who caused his accident. But, as time goes by, he remembers more of his life, and realizes he wasn't such a good husband and father.;4953936;/W9QVHIH4n8X8OLWyEqbzBTfhfD.jpg;1995-06-02;960;66;48
10954;[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}];fr;Farinelli;Farinelli is a 1994 biopic film about the life and career of Italian opera singer Farinelli, considered one of the greatest castrato singers of all time.;8935058;/mF1PyZIJ2l3B3d2S41LrqjPL5Sc.jpg;1994-12-07;1110;59;20
47867;[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}];en;Gordy;A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.;398924;/xKGu7MQz9lxK3JGDFqQxxzMyfGH.jpg;1995-05-12;900;30;4
43475;[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}];en;Gumby: The Movie;The band is back together! Gumby reunites with The Clayboys to perform at a concert benefiting local farmers. But things take an unexpected turn when Gumby s dog, Lowbelly, reacts to the music by crying tears of real pearl! Fortune turns into disaster as Gumby s archenemies, the Blockheads, devise an elaborate scheme to dognap Lowbelly and harvest her pearls for themselves. When the Blockheads initial plan fails, they kidnap The Clayboys as well...and replace them with clones! The battle between Clayboys and clones is filled with trains and planes, knights and fights, thrills and spills. True to classic Gumby adventures, Gumby: The Movie takes viewers in and out of books, to Toyland, Camelot, outer space and beyond!;90452;/mv8yiGImY2fxyvN2k8Grpg9NCL8.jpg;1995-12-01;770;50;2
72031;[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}];en;The Glass Shield;J.J. is a rookie in the Sheriff's Department and the first black officer at that station. Racial tensions run high in the department as some of J.J.'s fellow officers resent his presence. His only real friend is the other new trooper, the first female officer to work there, who also suffers similar discrimination in the otherwise all-white-male work environment. When J.J. becomes increasingly aware of police corruption during the murder trial of Teddy Woods, whom he helped to arrest, he faces difficult decisions and puts himself into grave personal danger in the service of justice.;1012197;/qD2B53sG1yhPyRANr2fnQerePas.jpg;1994-09-16;1090;54;9
14275;[{'id': 99, 'name': 'Documentary'}];en;Hoop Dreams;"This documentary follows two inner-city Chicago residents, Arthur Agee and William Gates, as they follow their dreams of becoming basketball superstars. Beginning at the start of their high school years, and ending almost 5 years later, as they start college, we watch the boys mature into men, still retaining their ""Hoop Dreams"".";947666;/g5yIxuzZ3LFRxDa8SBQybJJhXng.jpg;1994-09-12;1710;77;91
1024;[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}];en;Heavenly Creatures;Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.;9438042;/5ek49TUeqStPmKwNdxrCSUAdXNe.jpg;1994-09-02;990;69;299
17207;[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}];en;Houseguest;In hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent Pennsylvania suburb.;2688562;/hJ1t3dz51ZirOZVzse9LpmW5Mnw.jpg;1995-01-06;1130;60;17
13701;[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}];en;Immortal Beloved;The life and death of the legendary Ludwig van Beethoven. Beside all the work he is known for, the composer once wrote a famous love letter to a nameless beloved and the movie tries to find out who this beloved was. Not easy as Beethoven has had many women in his life.;7983666;/meRFVzGpBJiObWfdtOoNr0UPsP4.jpg;1994-12-16;1210;69;90
14819;[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}];en;Heavyweights;"Camp Hope is a summer retreat for overweight boys run by a kindly couple who make the campers feel comfortable with their extra pounds. But when tyrannical fitness guru Tony buys the camp, he puts the kids on a cruel regimen that goes too far. Sick of the endless weeks of ""all work and no play,"" the kids stage a coup and reclaim their summer of fun.";9546707;/j6bhaWGuhL5nyRK0FdpnRIBDlp3.jpg;1995-02-17;1000;60;97
32631;[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}];en;The Hunted;A businessman on a trip to Tokyo ends up in the middle of a centuries old feud between a criminal Ninja cult and a Samurai when he witnesses a assassination performed by the Ninja-cult leader.;2756986;/llu5wgQGYyMVDnz4p8ds8Um3lUa.jpg;1995-02-24;1060;60;25
11777;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];en;I.Q.;Albert Einstein helps a young man who's in love with Einstein's niece to catch her attention by pretending temporarily to be a great physicist.;5146352;/kAYymfWcktoHSjQJEtfEIeByZR9.jpg;1994-12-24;1000;59;112
628;[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}];en;Interview with the Vampire;A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.;11970205;/hldXwwViSfHJS0kIJr07KBGmHJI.jpg;1994-11-11;1230;72;1558
87729;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];en;Jefferson in Paris;His wife having recently died, Thomas Jefferson accepts the post of United States ambassador to pre-revolutionary France, though he finds it difficult to adjust to life in a country where the aristocracy subjugates an increasingly restless peasantry. In Paris, he becomes smitten with cultured artist Maria Cosway, but, when his daughter visits from Virginia accompanied by her attractive slave, Sally Hemings, Jefferson's attentions are diverted.;1596058;/qKr3Mgo1HB3HkGTAVoVEpOSWlp2.jpg;1995-03-31;1390;52;10
18713;[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}];en;The Jerky Boys;"When two unemployed telephone pranksters decide to use their vocal ""talents"" to impersonate a Chicago mob boss and curry favor with organized crime in New York, the trouble begins. It isn't long before Johnny and Kamal (the ""Jerky Boys"" of crank call fame) are wanted by the local mafia, the police, and their neighbor.";748846;/lXu3oa1mQzI2sDsFcKuyJYLziLK.jpg;1995-02-03;820;48;10
6280;[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}];en;Junior;As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.;6710215;/bwt2hkLGKo5KAVMCw4u1umUPhax.jpg;1994-11-22;1090;47;381
9061;[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}];en;Just Cause;Bobby Earl is facing the electric chair for the murder of a young girl. Eight years after the crime he calls in Paul Armstrong, a professor of law, to help prove his innocence. Armstrong quickly uncovers some overlooked evidence to present to the local police, but they aren't interested - Bobby was their killer.;9195256;/tPQ8kT5HVxfyKXVeoiC6NkF5gsu.jpg;1995-02-17;1020;60;124
37108;[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}];en;A Kid in King Arthur's Court;A Southern California kid named Calvin Fuller is magically transported to the medieval kingdom of Camelot through a crack in the ground caused by an earthquake. Once there, he learns he was summoned by the wizard Merlin, who needs Calvin to save Camelot. Using dazzling modern inventions, can Calvin help King Arthur retain his crown and thwart the evil Lord Belasco?;5874511;/iklPPdF1TQFPmRyVu0SH0yF1gdt.jpg;1995-08-11;890;43;40
6071;[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}];en;Kiss of Death;Jimmy Kilmartin is an ex-con living in Astoria in the New York City borough of Queens, trying to stay clean and raising a family with his wife Bev. But when his cousin Ronnie causes him to take a fall for driving an illegal transport of stolen cars, a police officer named Calvin Hart is injured and Jimmy lands back in prison. In exchange for an early release, he is asked to help bring down a local crime boss named Little Junior Brown.  Jimmy remarries and attempts to renew a relationship with his child. But he is sent undercover by Detective Hart to work with Junior and infiltrate his operations. As soon as Little Junior kills an undercover federal agent with Jimmy watching, the unscrupulous district attorney and the feds further complicate his life. He must take down Junior or face the consequences.;7797512;/uQjFpAEF6GUIKW46sbndWtsEQSl.jpg;1995-04-21;1010;57;83
11;[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}];en;Star Wars;Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.;42149696;/btTdmkgIvOi0FFip1sPuZI2oQG6.jpg;1977-05-25;1210;81;6778
9587;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];en;Little Women;With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.;9774994;/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg;1994-12-21;1150;70;222
19101;[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}];en;A Little Princess;When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self- worth.;7731725;/a7LslH4Ofdvi1oam9Bbhb2UyMR2.jpg;1995-05-10;970;74;207
49980;[{'id': 18, 'name': 'Drama'}];en;Ladybird Ladybird;"This Ken Loach docu-drama relates the story of a British woman's fight with Social Services over the care of her children. Maggie has a history of bouncing from one abusive relationship to another. She has four children, of four different fathers, who came to the attention of Social Services when they were injured in a fire. Subsequently, Maggie was found to be an ""unfit mother"" and her children were removed from her care. She finally meets the man of her dreams, a Paraguayan expatriate, and they start a family together. Unfortunately, Social Services seems unwilling to accept that her life has changed and rends them from their new children. She and Jorge together, and separately, fight Social Services, Immigration, and other government bureaucrats in a desperate battle to make their family whole again.";84508;/9YgIxxPsWMwoIFrBgNxHgGn0y29.jpg;1994-02-18;1010;74;14
17961;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}];fr;L'Enfer;Paul, an irritable and stressed-out hotel manager, begins to gradually develop paranoid delusions about his wife's infidelity...;1948315;/9ACPvC1XFRta8SXA816C0my32TG.jpg;1994-02-16;1000;66;22
18183;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];es;Como agua para chocolate;Tita is passionately in love with Pedro, but her controlling mother forbids her from marrying him. When Pedro marries her sister, Tita throws herself into her cooking and discovers she can transfer her emotions through the food she prepares, infecting all who eat it with her intense heartbreak.;4126083;/3nU4id8Ul2pEGVfIWl1r9wSzBeC.jpg;1992-04-16;1050;66;70
4476;[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}];en;Legends of the Fall;An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.;12199047;/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg;1994-12-16;1330;72;636
11008;[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}];en;Major Payne;Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope.;9253362;/tCgBOpglqgg478AIy9wYfZ7choY.jpg;1995-03-24;950;61;164
47504;[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}];en;Little Odessa;The film follows the personal relationship between a father and his two sons, one of whom is a hit-man for the Russian mafia in Brooklyn.;1861292;/9BQrTWQodxm0G349yruhRuJV38q.jpg;1994-10-27;980;64;31
359749;[{'id': 99, 'name': 'Documentary'}];en;78/52;78 shots. 52 cuts. The shower scene from PSYCHO.;2488539;/mgxvMjVTCPVu2izLJjUqgs6bDWN.jpg;2017-11-03;910;0;4
32325;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}];en;Mi Vida Loca;Mousie and Sad Girl are childhood best friends in a contemporary Los Angeles poor Hispanic neighborhood. But when Sad Girl becomes pregnant by Mousie's boyfriend, a drug dealer named Ernesto, the two become bitter enemies. While their dispute escalates towards violence, the violence of the world around them soon also impacts their lives.;1788829;/uEzbxMuT2d1KNR0KEfQncN7IUq2.jpg;1994-06-08;920;57;9
43742;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];en;Love Affair;Ex-football star Mike Gambril meets Terry McKay on a flight to Sydney, which is forced to land on a small atoll. They become romantic on board a ship sent to take them to a larger island. They agree to meet in New York three months later to see if the attraction is real. One shows up but the other doesn't. However, a chance meeting brings them together again.;3290192;/mQMCPf0GUaOjKYFTdmL8w8udnJX.jpg;1994-10-21;1080;43;11
28313;[{'id': 18, 'name': 'Drama'}];en;Losing Isaiah;Khaila Richards, a crack-addicted single mother, accidentally leaves her baby in a dumpster while high and returns the next day in a panic to find he is missing. In reality, the baby has been adopted by a warm-hearted social worker, Margaret Lewin, and her husband, Charles. Years later, Khaila has gone through rehab and holds a steady job. After learning that her child is still alive, she challenges Margaret for the custody.;7698526;/h0IjNfD1D7WVR70JpvMMWhNVx4N.jpg;1995-03-17;1060;64;28
11318;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}];en;The Madness of King George;Nicholas Hytner’s much awarded 1994 drama, based on Alan Bennett's West End play. George III's erratic behaviour leads to a plot in Parliament to have him declared insane and removed from the throne.;481307;/Apgj4j73aUyMkNaPoSuQ7DJbt1M.jpg;1994-12-28;1070;67;67
3036;[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}];en;Frankenstein;"Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.";14287753;/uG0YLHdiBuWBv99MLwthucsvKLZ.jpg;1994-11-04;1230;61;272
40490;[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}];en;Man of the House;"Ben Archer is not happy. His mother, Sandy, has just met a man, and it looks like things are pretty serious. Driven by a fear of abandonment, Ben tries anything and everything to ruin the ""love bubble"" which surrounds his mom. However, after Ben and Jack's experiences in the Indian Guides, the two become much closer.";2558118;/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg;1995-03-03;960;51;40
24070;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];en;Mixed Nuts;The events focus around a crisis hotline business on one crazy night during the Christmas holidays.;2899608;/q4kYWVXsPhD23XhGCBaWHoEITHC.jpg;1994-12-21;970;52;37
8986;[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}];en;Milk Money;Three young boys pool their money and pay V, a kindhearted prostitute, to strip for them. Afterward, she drives them home to the suburbs -- but then her car breaks down. It's just as well, though, because a mobster named Waltzer is after her, and V realizes the suburbs are the perfect place to hide. But things get a lot more complicated when V falls in love with Tom, a single father who is unaware of her real profession.;3770115;/94AgmLpD2NtCSwJ13rof6Bn5mfN.jpg;1994-08-31;1080;56;49
10510;[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}];en;Miracle on 34th Street;A little girl discovers dreams can come true if you really believe. Six-year-old Susan Walker has doubts about childhood's most enduring miracle - Santa Claus. Her mother told her the 'secret' about Santa a long time ago. But after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all something to believe in.;5831622;/iuI31j8DM4TOxJTZeumG0S4npPU.jpg;1994-11-18;1140;64;199
17402;[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}];en;Miami Rhapsody;Gwyn Marcus has always wanted a marriage like her parents. She has just accepted the proposal of her boyfriend Matt, but she has misgivings about their future together. Her fear of commitment grows as she learns of the various affairs that her family is having. With her sister getting married and her brother already married, her mother is growing concerned about Gwyn's being the last single person in the family. But the more she thinks about marriage, the more she must search for the balance between career, marriage and family.;1137266;/jn2kmqCgRcloNYr121BB4BmgSRu.jpg;1995-01-27;950;56;7
38722;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}];en;My Family;Traces over three generations an immigrant family's trials, tribulations, tragedies, and triumphs. Maria and Jose, the first generation, come to Los Angeles, meet, marry, face deportation all in the 1930's. They establish their family in East L.A., and their children Chucho, Paco, Memo, Irene, Toni, and Jimmy deal with youth culture and the L.A. police in the 50's. As the second generation become adults in the 60's, the focus shifts to Jimmy, his marriage to Isabel (a Salvadorian refugee), their son, and Jimmy's journey to becoming a responsible parent.;3121288;/wDV4MCBmmTdgNQTv2tYbQg5diaB.jpg;1995-05-03;1280;70;11
8438;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}];en;Murder in the First;Inspired by a true story. A petty criminal sent to Alcatraz in the 1930s is caught attempting to make an escape. As punishment he is put in solitary confinement. The maximum stay is supposed to be 19 days, but Henri spends years alone, cold and in complete darkness, only to emerge a madman and soon to be a murderer. The story follows a rookie lawyer attempting to prove that Alcatraz was to blame.;9518564;/jPbBDALAjTQFzCl21ZKmhjSjEmD.jpg;1995-01-20;1220;69;140
11593;[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}];en;Nobody's Fool;Sully is a rascally ne'er-do-well approaching retirement age. While he is pressing a worker's compensation suit for a bad knee, he secretly works for his nemesis, Carl, and flirts with Carl's young wife Toby. Sully's long- forgotten son and family have moved back to town, so Sully faces unfamiliar family responsibilities. Meanwhile, Sully's landlady's banker son plots to push through a new development and evict Sully from his mother's life.;2891269;/3mbJyBFsryL6wcSuEwHXvpzdOYa.jpg;1994-12-23;1100;70;56
1945;[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}];en;Nell;In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets.;5930957;/4XLF6QkUqMDL5SLDEw1nrpSMk8N.jpg;1994-12-23;1120;61;128
39310;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}];en;New Jersey Drive;"New Jersey Drive is a 1995 film about black youths in Newark, New Jersey, the unofficial ""car theft capital of the world"". Their favorite pastime is that of everybody in their neighborhood: stealing cars and joyriding. The trouble starts when they steal a police car and the cops launch a violent offensive that involves beating and even shooting suspects.";629955;/pkQKP4ZFzSjvSDXYeVtfju5A2pR.jpg;1995-04-19;980;69;7
109560;[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}];en;New York Cop;Allegedly based on a true story, this film follows the life of Toshi, a Japanese man living in America and working with the New York City police. After being recommended for undercover work, Toshi decides to go after a gang lead by Hawk. Hawk and Toshi soon become friends, although Hawk's second-in-command, Tito, is suspicious of the newcomer. Will Toshi be able to bring the gang down, or will his cover be blown before he can finish the assignment?;4537;/hGJ3YlibjHNd9xP6rOIDTgh90eC.jpg;1993-08-14;930;0;0
56428;[{'id': 27, 'name': 'Horror'}];en;Beyond Bedlam;An experiment gone awry places a neurologist (Elizabeth Hurley) and a homicide detective (Craig Fairbrass) in a psychopath's (Keith Allen) nightmarish world.;426952;/h7hwxnIC997ceboreSmEZo82bAw.jpg;1994-04-22;890;40;4
63105;[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}];en;Nemesis 2 - Nebula;It has been 73 years since Alex failed and the Humans lost the Cyborg Wars. Since then, the Humans have been enslaved. Scientists have developed a new DNA strain, which could signal the end of the Cyborgs, and they inject it into a volunteer. When the Cyborgs learn of the woman and the baby they list both for termination.;1466491;/mY7SX6aBDumSweQMTCdfrIbMLAa.jpg;1995-09-26;830;46;10
131957;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];en;Nina Takes a Lover;Laura San Giacomo stars in this sexy comedy about adultery. When Nina's (San Giacomo) husband goes out of town for several weeks on a business trip, Nina hooks up with a photographer. Told from a reporter's point of view, his interviews with Nina and the photographer provide comic insights. Stars Laura San Giacomo, Paul Rhys, Michael O'Keefe, Fisher Stevens and more.;769522;/24f1paDywuI9FVEmT313Ze8oVHX.jpg;1995-03-03;1000;74;4
241;[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}];en;Natural Born Killers;Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.;11226856;/w5sruoTQ87PFAGRJQyyaCOM1C4A.jpg;1994-08-25;1190;69;927
